internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
22681493,Chloropicoides rafflesii,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Chloropicoides,rafflesii,,,,,"(Vigors, 1830)","A recent comprehensive molecular phylogeny of the Picidae recovered the genus <em>Dinopium</em> as paraphyletic, with Olive-backed Woodpecker <em>D. rafflesii</em> (del Hoyo &amp; Collar 2014) sister to Pale-headed Woodpecker <em>Gecinulus grantia</em>. Kirwan &amp; Collar (2020), having presented evidence that <em>rafflesii </em>is a distinctive woodpecker divergent from both <em>Dinopium</em> and <em>Gecinulus</em>, reviewed previous treatments and established, as firmly as the limited evidence allows, that the earliest generic name available for the species is <em>Chloropicoides </em>Malherbe, 1849. Original description previously attributed to Vigors and Horsfield, but Vigors alone was the author (Bruce 2003). Individual variation considerable, and subspecies poorly marked, differing only in size; described subspecies <em>peninsulare</em> (Malacca, in Peninsular Malaysia) considered synonymous with nominate. Two subspecies recognized."
22681585,Mulleripicus pulverulentus,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Mulleripicus,pulverulentus,,,,,"(Temminck, 1826)",
22681619,Psilopogon mystacophanos,ANIMALIA,CHORDATA,AVES,PICIFORMES,MEGALAIMIDAE,Psilopogon,mystacophanos,,,,,"(Temminck, 1824)",<em>Psilopogon   mystacophanos </em>(del Hoyo and Collar 2014) was previously placed in the genus   <em>Megalaima</em>.
22681832,Lybius chaplini,ANIMALIA,CHORDATA,AVES,PICIFORMES,LYBIIDAE,Lybius,chaplini,,,,,"Clarke, 1920",
22681837,Lybius rubrifacies,ANIMALIA,CHORDATA,AVES,PICIFORMES,LYBIIDAE,Lybius,rubrifacies,,,,,"(Reichenow, 1892)",
22681914,Capito hypoleucus,ANIMALIA,CHORDATA,AVES,PICIFORMES,CAPITONIDAE,Capito,hypoleucus,,,,,"Salvin, 1897",
22681917,Capito dayi,ANIMALIA,CHORDATA,AVES,PICIFORMES,CAPITONIDAE,Capito,dayi,,,,,"Cherrie, 1916",
22681956,Semnornis ramphastinus,ANIMALIA,CHORDATA,AVES,PICIFORMES,SEMNORNITHIDAE,Semnornis,ramphastinus,,,,,"(Jardine, 1855)",
22682044,Pteroglossus bailloni,ANIMALIA,CHORDATA,AVES,PICIFORMES,RAMPHASTIDAE,Pteroglossus,bailloni,,,,,"(Vieillot, 1819)",
22682050,Andigena laminirostris,ANIMALIA,CHORDATA,AVES,PICIFORMES,RAMPHASTIDAE,Andigena,laminirostris,,,,,"Gould, 1851",
22682055,Andigena hypoglauca,ANIMALIA,CHORDATA,AVES,PICIFORMES,RAMPHASTIDAE,Andigena,hypoglauca,,,,,"(Gould, 1833)",
22682153,Ramphastos tucanus,ANIMALIA,CHORDATA,AVES,PICIFORMES,RAMPHASTIDAE,Ramphastos,tucanus,,,,,"Linnaeus, 1758","<em>Ramphastos tucanus </em>and <em>R</em>. <em>cuvieri</em> (del Hoyo and Collar 2014) were previously lumped as <em>R</em>. <em>tucanus </em>following SACC (2006). Prior to that, they had been split as <em>R. tucanus </em>and <em>R</em>. <em>cuvieri</em> following Sibley and Monroe (1990, 1993).<br/><p></p>"
22682206,Galbula pastazae,ANIMALIA,CHORDATA,AVES,PICIFORMES,GALBULIDAE,Galbula,pastazae,,,,,"Taczanowski & Berlepsch, 1885",
22682433,Anthracoceros coronatus,ANIMALIA,CHORDATA,AVES,BUCEROTIFORMES,BUCEROTIDAE,Anthracoceros,coronatus,,,,,"(Boddaert, 1783)",
22682627,Ceratogymna elata,ANIMALIA,CHORDATA,AVES,BUCEROTIFORMES,BUCEROTIDAE,Ceratogymna,elata,,,,,"(Temminck, 1831)",
22682638,Bucorvus leadbeateri,ANIMALIA,CHORDATA,AVES,BUCEROTIFORMES,BUCEROTIDAE,Bucorvus,leadbeateri,,,,,"(Vigors, 1825)",
22682673,Phoeniculus damarensis,ANIMALIA,CHORDATA,AVES,BUCEROTIFORMES,PHOENICULIDAE,Phoeniculus,damarensis,,,,,"(Ogilvie-Grant, 1901)",
22682727,Pharomachrus mocinno,ANIMALIA,CHORDATA,AVES,TROGONIFORMES,TROGONIDAE,Pharomachrus,mocinno,,,,,"de la Llave, 1832",
22682776,Trogon bairdii,ANIMALIA,CHORDATA,AVES,TROGONIFORMES,TROGONIDAE,Trogon,bairdii,,,,,"Lawrence, 1868",
22682833,Harpactes kasumba,ANIMALIA,CHORDATA,AVES,TROGONIFORMES,TROGONIDAE,Harpactes,kasumba,,,,,"(Raffles, 1822)",
22682836,Harpactes diardii,ANIMALIA,CHORDATA,AVES,TROGONIFORMES,TROGONIDAE,Harpactes,diardii,,,,,"(Temminck, 1832)",
22682842,Harpactes whiteheadi,ANIMALIA,CHORDATA,AVES,TROGONIFORMES,TROGONIDAE,Harpactes,whiteheadi,,,,,"Sharpe, 1888",
22682845,Harpactes orrhophaeus,ANIMALIA,CHORDATA,AVES,TROGONIFORMES,TROGONIDAE,Harpactes,orrhophaeus,,,,,"(Cabanis & Heine, 1863)",
22682848,Harpactes duvaucelii,ANIMALIA,CHORDATA,AVES,TROGONIFORMES,TROGONIDAE,Harpactes,duvaucelii,,,,,"(Temminck, 1824)",
22682857,Harpactes wardi,ANIMALIA,CHORDATA,AVES,TROGONIFORMES,TROGONIDAE,Harpactes,wardi,,,,,"(Kinnear, 1927)",
22682931,Brachypteracias leptosomus,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,BRACHYPTERACIIDAE,Brachypteracias,leptosomus,,,,,"(Lesson, 1833)",
22682961,Atelornis crossleyi,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,BRACHYPTERACIIDAE,Atelornis,crossleyi,,,,,"Sharpe, 1875",
22683024,Alcedo hercules,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Alcedo,hercules,,,,,"Laubmann, 1917",
22683213,Pelargopsis amauroptera,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Pelargopsis,amauroptera,,,,,"(Pearson, 1841)",
22683291,Todiramphus winchelli,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Todiramphus,winchelli,,,,,"(Sharpe, 1877)",
22683310,Todiramphus lazuli,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Todiramphus,lazuli,,,,,"(Temminck, 1830)",
22683347,Todiramphus farquhari,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Todiramphus,farquhari,,,,,"(Sharpe, 1899)",
22683387,Todiramphus funebris,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Todiramphus,funebris,,,,,"Bonaparte, 1850",
22683410,Todiramphus enigma,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Todiramphus,enigma,,,,,"(Hartert, 1904)",
22683465,Todiramphus ruficollaris,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Todiramphus,ruficollaris,,,,,"(Holyoak, 1974)",
22683532,Actenoides concretus,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Actenoides,concretus,,,,,"(Temminck, 1825)",
22683542,Actenoides hombroni,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Actenoides,hombroni,,,,,"(Bonaparte, 1850)",
22683582,Tanysiptera ellioti,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Tanysiptera,ellioti,,,,,"Sharpe, 1970",
22683587,Tanysiptera riedelii,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Tanysiptera,riedelii,,,,,"Verreaux, 1866",
22683592,Tanysiptera carolinae,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,ALCEDINIDAE,Tanysiptera,carolinae,,,,,"Schlegel, 1871",
22683788,Colius colius,ANIMALIA,CHORDATA,AVES,COLIIFORMES,COLIIDAE,Colius,colius,,,,,"(Linnaeus, 1766)",
22683850,Hierococcyx vagans,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Hierococcyx,vagans,,,,,"(Müller, 1845)",<em>Hierococcyx vagans</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Cuculus</em>.
22684092,Phaenicophaeus diardi,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Phaenicophaeus,diardi,,,,,"(Lesson, 1830)",
22684095,Phaenicophaeus sumatranus,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Phaenicophaeus,sumatranus,,,,,"(Raffles, 1822)",
22684123,Phaenicophaeus pyrrhocephalus,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Phaenicophaeus,pyrrhocephalus,,,,,"(Pennant, 1769)",
22684132,Carpococcyx radiceus,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Carpococcyx,radiceus,,,,,"(Temminck, 1832)",<em>Carpococcyx radiceus</em> (del Hoyo and Collar 2014) was previously listed as&#160;<em>C. radiatus.  <p></p></em>
22684143,Coua delalandei,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Coua,delalandei,,,,,"(Temminck, 1827)",
22684219,Centropus chalybeus,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Centropus,chalybeus,,,,,"(Salvadori, 1875)",
22684222,Centropus rectunguis,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Centropus,rectunguis,,,,,"Strickland, 1847",
22684236,Centropus nigrorufus,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Centropus,nigrorufus,,,,,"(Cuvier, 1817)",
22684257,Centropus chlororhynchos,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Centropus,chlororhynchos,,,,,"Blyth, 1849",<em>Centropus chlororhynchos </em>(del Hoyo and Collar 2014) was previously listed as&#160;<em>C. chlororhynchus.</em>
22684473,Neomorphus radiolosus,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Neomorphus,radiolosus,,,,,"Sclater & Salvin, 1878",
22684502,Eos histrio,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Eos,histrio,,,,,"(Müller, 1776)",
22684519,Eos cyanogenia,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Eos,cyanogenia,,,,,"Bonaparte, 1850",
22684548,Trichoglossus euteles,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Trichoglossus,euteles,,,,,"(Temminck, 1835)",
22684559,Trichoglossus johnstoniae,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Trichoglossus,johnstoniae,,,,,"Hartert, 1903",
22684573,Trichoglossus iris,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Trichoglossus,iris,,,,,"(Temminck, 1835)","<p><span lang=""FR""><em>Trichoglossus iris </em>(Handbook of the Birds of the World and BirdLife International 2020) was previously listed as <em>Psitteteules iris </em>(del Hoyo <em>et al. </em>2014).<br/><br/>Schweizer <em>et al</em>. (2015) demonstrate that <em>iris</em> belongs in <em>Trichoglossus</em>, as Rosemary Low has always judged (‘Iris… is clearly a <em>Trichoglossus</em> in behaviour’: Low 2016: 99).<br/><br/>If there was a reason for grouping the three species together under the name <em>Psitteuteles</em>, it appears to be because they exclusively possess a bright red crown. No member of <em>Trichoglossus</em> does so, although Pohnpei Lorikeet <em>T. rubiginosus</em> has a dark red base colour that includes the crown. Apart from this, however, all three <em>Psitteuteles</em> are rather divergent from each other:</p><p><br/>·&#160;&#160;&#160;&#160;&#160;&#160; <em>P. versicolor</em> has an orange bill, broad white eye-ring and nares, yellow ear-coverts, green rest of body covered in bold yellow streaks and with a continuous pale dull blue around the throat, postocular area, necksides and hindcollar and a vague reddish wash to the upper breast and lower collar;</p><p><br/>·&#160;&#160;&#160;&#160;&#160;&#160; <em>P. goldiei</em> has a black bill, purplish-red ear-coverts, lower face and throat, blackish-blue postocular line forming a band across the nape, green-streaked pale yellowish-green underparts, necksides and broad hindcollar, and darkish-green rest of plumage;</p><p><br/>·&#160;&#160;&#160;&#160;&#160;&#160; <em>P. iris</em> has an orange bill, continuous purplish-blue postocular line and ear-coverts, greenish-yellow hindcollar bordered below by pale bright green lower hindcollar continuous with necksides, lower face and throat, yellowish-green underparts with vague dark narrow dark green bars across the breast, and green upperparts.</p><p><br/>Apart from the red crown and the green base plumage colour, the only character that <em>P. versicolor</em> has in common with <em>P. iris</em> is the orange bill, and the only character that <em>P. goldiei</em> has with <em>P. iris</em> is the postocular darkish blue (although this continues to different areas) and, perhaps, the reddish throat that is vaguely present in <em>P. r. rubropileum</em> and <em>P. i. wetterensis</em>.</p><p><br/>Notably, whereas <em>P. versicolor</em> and <em>P. goldiei</em> are both heavily streaked (albeit very different colours), <em>P. iris</em> has a muted pattern of transverse bars on the breast, and this character allies it with all species of <em>Trichoglossus</em>, even Olive-headed Lorikeet <em>T. euteles</em>, the underparts of which are plain yellowish-green but show (at least in some specimens) an extremely vague broad barring involving slightly more olive colour. Moreover, <em>P. iris</em> has the pale greenish-yellow hindcollar shown by most members of the Rainbow Lorikeet <em>T. haematodus</em> complex. The continuous purplish-blue postocular line and ear-coverts is shared with <em>T. ornatus</em> while, viewed ventrally, <em>P. iris</em> is most similar, among all species of <em>Psitteuteles</em> and <em>Trichoglossus</em>, to <em>P. euteles</em>, with which it co-occurs on Timor (elevationally separate). Schweizer <em>et al</em>. (2015) find a close link between <em>T. iris</em> and <em>T. ornatus</em>.</p>"
22684586,Lorius domicella,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Lorius,domicella,,,,,"(Linnaeus, 1758)",
22684603,Lorius albidinucha,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Lorius,albidinucha,,,,,"(Rothschild & Hartert, 1924)",
22684630,Vini kuhlii,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Vini,kuhlii,,,,,"(Vigors, 1824)",
22684636,Vini stepheni,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Vini,stepheni,,,,,"(North, 1908)",
22684652,Glossopsitta concinna,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Glossopsitta,concinna,,,,,"(Shaw, 1791)",
22684655,Glossopsitta pusilla,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Glossopsitta,pusilla,,,,,"(Shaw, 1790)",
22684658,Glossopsitta porphyrocephala,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Glossopsitta,porphyrocephala,,,,,"(Dietrichsen, 1837)",
22684661,Charmosyna palmarum,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Charmosyna,palmarum,,,,,"(Gmelin, 1788)",
22684665,Charmosyna rubrigularis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Charmosyna,rubrigularis,,,,,"(Sclater, 1881)",
22684668,Charmosyna meeki,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Charmosyna,meeki,,,,,"(Rothschild & Hartert, 1901)",
22684675,Charmosyna multistriata,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Charmosyna,multistriata,,,,,"(Rothschild, 1911)",
22684697,Charmosyna margarethae,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Charmosyna,margarethae,,,,,"Tristram, 1879",
22684723,Probosciger aterrimus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,CACATUIDAE,Probosciger,aterrimus,,,,,"(Gmelin, 1788)",
22684727,Zanda baudinii,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,CACATUIDAE,Zanda,baudinii,,,,,"(Lear, 1832)",<em>Zanda baudinii</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Calyptorhynchus</em>.
22684733,Zanda latirostris,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,CACATUIDAE,Zanda,latirostris,,,,,"(Carnaby, 1948)",<em>Zanda latirostris</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Calyptorhynchus</em>.
22684739,Zanda funerea,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,CACATUIDAE,Zanda,funerea,,,,,"(Shaw, 1794)",<em>Zanda funerea</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Calyptorhynchus </em>as <em>C. funereus</em>.
22684749,Calyptorhynchus lathami,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,CACATUIDAE,Calyptorhynchus,lathami,,,,,"(Temminck, 1807)",
22684784,Cacatua moluccensis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,CACATUIDAE,Cacatua,moluccensis,,,,,"(Gmelin, 1788)",
22684820,Cacatua tenuirostris,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,CACATUIDAE,Cacatua,tenuirostris,,,,,"(Kuhl, 1820)",
22684834,Nestor productus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,STRIGOPIDAE,Nestor,productus,,,,,"(Gould, 1836)",
22684840,Nestor meridionalis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,STRIGOPIDAE,Nestor,meridionalis,,,,,"(Gmelin, 1788)",
22684850,Micropsitta geelvinkiana,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Micropsitta,geelvinkiana,,,,,"(Schlegel, 1871)",
22684908,Psittaculirostris salvadorii,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittaculirostris,salvadorii,,,,,"(Oustalet, 1880)",
22684960,Prioniturus waterstradti,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Prioniturus,waterstradti,,,,,"Rothschild, 1904",
22684964,Prioniturus platenae,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Prioniturus,platenae,,,,,"Blasius, 1888",
22684991,Prioniturus flavicans,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Prioniturus,flavicans,,,,,"Cassin, 1853",
22685029,Prosopeia splendens,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Prosopeia,splendens,,,,,"(Peale, 1848)",
22685035,Prosopeia personata,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Prosopeia,personata,,,,,"(Gray, 1848)",
22685046,Alisterus scapularis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Alisterus,scapularis,,,,,"(Lichtenstein, 1818)",
22685063,Aprosmictus jonquillaceus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Aprosmictus,jonquillaceus,,,,,"(Vieillot, 1818)",
22685078,Polytelis anthopeplus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Polytelis,anthopeplus,,,,,"(Lear, 1831)",
22685081,Polytelis alexandrae,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Polytelis,alexandrae,,,,,"Gould, 1863",
22685087,Purpureicephalus spurius,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Purpureicephalus,spurius,,,,,"(Kuhl, 1820)",
22685130,Platycercus icterotis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Platycercus,icterotis,,,,,"(Kuhl, 1820)",
22685150,Psephotellus chrysopterygius,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psephotellus,chrysopterygius,,,,,"(Gould, 1858)",<em>Psephotellus chrysopterygius</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Psephotus</em>.
22685156,Psephotellus pulcherrimus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psephotellus,pulcherrimus,,,,,"(Gould, 1845)",<em>Psephotellus pulcherrimus</em> (del Hoyo and Collar 2014) was previously placed in the genus <em>Psephotus</em>.
22685162,Cyanoramphus unicolor,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Cyanoramphus,unicolor,,,,,"(Lear, 1831)",
22685175,Cyanoramphus auriceps,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Cyanoramphus,auriceps,,,,,"(Kuhl, 1820)",
22685182,Cyanoramphus zealandicus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Cyanoramphus,zealandicus,,,,,"(Latham, 1790)",
22685185,Eunymphicus cornutus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Eunymphicus,cornutus,,,,,"(Gmelin, 1788)",
22685197,Neophema elegans,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Neophema,elegans,,,,,"(Gould, 1837)",
22685200,Neophema petrophila,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Neophema,petrophila,,,,,"(Gould, 1841)",
22685209,Neophema pulchella,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Neophema,pulchella,,,,,"(Shaw, 1792)",
22685214,Neophema splendida,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Neophema,splendida,,,,,"(Gould, 1841)",
22685226,Pezoporus wallicus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Pezoporus,wallicus,,,,,"Kerr, 1792",
22685258,Mascarinus mascarin,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Mascarinus,mascarin,,,,,"(Linnaeus, 1771)",<em>Mascarinus mascarin</em> (del Hoyo and Collar 2014) was previously listed as <em>M. mascarinus</em>.
22685360,Agapornis nigrigenis,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Agapornis,nigrigenis,,,,,"Sclater, 1906",
22685399,Loriculus catamene,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Loriculus,catamene,,,,,"Schlegel, 1873",
22685422,Loriculus pusillus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Loriculus,pusillus,,,,,"Gray, 1859",
22685437,Palaeornis wardi,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Palaeornis,wardi,,,,,"(E. Newton, 1867)","<em>Palaeornis wardi&#160;</em>(Handbook of the Birds of the World and BirdLife International 2020) was previously listed as&#160;<em>Psittacula wardi</em><em>&#160;</em>(del Hoyo&#160;<em>et al.&#160;</em>2014).&#160;Braun&#160;<em>et al</em>. (2019) report the situation where the parrot genera&#160;<em>Psittinus</em>,&#160;<em>Tanygnathus</em>&#160;and&#160;<em>Mascarinus</em>&#160;nest genetically within&#160;<em>Psittacula</em>, meaning that either&#160;<em>Psittacula</em>&#160;replaces these latter three genera or it breaks down into monophyletic genera of their own. The latter course is preferred, building on Braun&#160;<em>et al</em>. (2016), where several genera were established or resurrected including&#160;<em>Palaeornis</em><em>&#160;</em>for&#160;<em>P.&#160;</em><em>eupatria</em><em>&#160;</em>and&#160;<em>P. wardi</em>."
22685465,Alexandrinus exsul,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Alexandrinus,exsul,,,,,"(Newton, 1872)","<em>Alexandrinus exsul&#160;</em>(Handbook of the Birds of the World and BirdLife International 2020) was previously listed as&#160;<em>Psittacula&#160;</em><em>exsul</em><em>&#160;</em>(del Hoyo&#160;<em>et al.&#160;</em>2014).&#160;Braun&#160;<em>et al</em>. (2019) report the situation where the parrot genera&#160;<em>Psittinus</em>,&#160;<em>Tanygnathus</em>&#160;and&#160;<em>Mascarinus</em>&#160;nest genetically within&#160;<em>Psittacula</em>, meaning that either&#160;<em>Psittacula</em>&#160;replaces these latter three genera or it breaks down into monophyletic genera of their own. The latter course is preferred, building on Braun&#160;<em>et al</em>. (2016), where several genera were established, including&#160;<em>Alexandrinus&#160;</em>for&#160;<em>P. krameri</em>,<em>&#160;P. eques&#160;</em>and&#160;<em>P. exsul</em>."
22685500,Psittacula derbiana,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Psittacula,derbiana,,,,,"(Fraser, 1852)",
22685516,Anodorhynchus hyacinthinus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Anodorhynchus,hyacinthinus,,,,,"(Latham, 1790)",
22685606,Primolius maracana,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Primolius,maracana,,,,,"(Vieillot, 1816)",
22685710,Aratinga auricapillus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Aratinga,auricapillus,,,,,"(Kuhl, 1820)",
22685783,Pyrrhura cruentata,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Pyrrhura,cruentata,,,,,"(Wied, 1820)",
22685790,Pyrrhura devillei,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Pyrrhura,devillei,,,,,"(Massena & Souancé, 1854)",
22685797,Pyrrhura lepida,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Pyrrhura,lepida,,,,,"(Wagler, 1832)",
22685812,Pyrrhura perlata,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Pyrrhura,perlata,,,,,"(Spix, 1824)",
22685836,Pyrrhura viridicata,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Pyrrhura,viridicata,,,,,"Todd, 1913",
22686037,Touit melanonotus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Touit,melanonotus,,,,,"(Wied, 1820)",
22686054,Touit surdus,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Touit,surdus,,,,,"(Kuhl, 1820)",
22686116,Pyrilia barrabandi,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Pyrilia,barrabandi,,,,,"(Kuhl, 1820)",
22686136,Pyrilia caica,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Pyrilia,caica,,,,,"(Latham, 1790)",
22686145,Pyrilia vulturina,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Pyrilia,vulturina,,,,,"(Kuhl, 1820)",
22686246,Amazona tucumana,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,tucumana,,,,,"(Cabanis, 1885)",
22686251,Amazona pretrei,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,pretrei,,,,,"(Temminck, 1830)",
22686311,Alipiopsitta xanthops,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Alipiopsitta,xanthops,,,,,"(Spix, 1824)",
22686363,Amazona kawalli,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Amazona,kawalli,,,,,"Grantsau & Camargo, 1989",
22686419,Triclaria malachitacea,ANIMALIA,CHORDATA,AVES,PSITTACIFORMES,PSITTACIDAE,Triclaria,malachitacea,,,,,"(Spix, 1824)",
